tweet_id	retweet_count	favorite_count
765371061932261376	2010	6689
765222098633691136	3127	10943
764857477905154048	1654	6093
764259802650378240	1396	5657
763956972077010945	50	734
763837565564780549	3825	11784
763183847194451968	1364	5068
763167063695355904	2759	0
763103485927849985	2127	6949
762699858130116608	3319	11383
762471784394268675	5930	10534
762464539388485633	3845	9664
762316489655476224	1030	4509
762035686371364864	14326	29867
761976711479193600	1833	5058
761750502866649088	3598	0
761745352076779520	796	4031
761672994376806400	26793	46351
761599872357261312	1102	3891
761371037149827077	16688	0
761334018830917632	1342	4840
761292947749015552	1003	4202
761227390836215808	1451	5014
761004547850530816	3221	10661
760893934457552897	891	3581
760656994973933572	1754	6192
760641137271070720	1193	4690
760539183865880579	3353	7094
760521673607086080	1289	3934
760290219849637889	10583	25132
760252756032651264	798	3715
760190180481531904	1655	5364
760153949710192640	28	0
759943073749200896	1937	5544
759846353224826880	1801	6300
759793422261743616	1766	5596
759557299618865152	1106	4410
759447681597108224	2279	7955
759446261539934208	453	1564
759197388317847553	1804	5711
759159934323924993	1068	0
759099523532779520	3831	13651
759047813560868866	1852	6086
758854675097526272	843	3332
758828659922702336	3565	10499
758740312047005698	1500	5388
758474966123810816	918	3568
758467244762497024	2032	4483
758405701903519748	1768	4888
758355060040593408	969	3165
758099635764359168	9173	17762
758041019896193024	341	2538
757741869644341248	3033	6435
757729163776290825	7222	0
757725642876129280	1114	4260
757611664640446465	1011	4301
757597904299253760	278	0
757596066325864448	960	4080
757400162377592832	6334	14164
757393109802180609	1580	5458
757354760399941633	1302	4221
756998049151549440	1837	5886
756939218950160384	1845	6233
756651752796094464	1193	4714
756526248105566208	3309	9729
756303284449767430	1008	3712
756288534030475264	16346	41265
756275833623502848	1409	5989
755955933503782912	2637	6839
755206590534418437	4924	15334
755110668769038337	10207	19786
754874841593970688	7260	0
754856583969079297	2315	6461
754747087846248448	478	2424
754482103782404096	1798	4943
754449512966619136	673	3511
754120377874386944	2164	7409
753655901052166144	2001	5467
753420520834629632	3245	7364
753398408988139520	1739	5368
753375668877008896	2143	7159
753298634498793472	5221	0
753294487569522689	962	3132
753039830821511168	19231	34648
753026973505581056	879	3664
752932432744185856	6306	11781
752917284578922496	1445	6517
752701944171524096	2626	0
752682090207055872	1463	5618
752660715232722944	1427	4086
752568224206688256	2095	5120
752519690950500352	3162	6877
752334515931054080	1012	3603
752309394570878976	14927	0
752173152931807232	1675	5561
751950017322246144	833	2856
751937170840121344	1202	4845
751830394383790080	1792	5449
751793661361422336	2625	5407
751598357617971201	2838	7427
751583847268179968	1006	4104
751538714308972544	1149	4735
751456908746354688	926	3019
751251247299190784	5400	11755
751205363882532864	1668	5918
751132876104687617	1188	4736
750868782890057730	1253	4474
750719632563142656	4598	12281
750506206503038976	1056	4149
750429297815552001	3930	12323
750383411068534784	1043	4274
750381685133418496	27	670
750147208377409536	877	2921
750132105863102464	1186	3381
750117059602808832	1215	4065
750101899009982464	777	2853
750086836815486976	493	2029
750071704093859840	3039	7271
750056684286914561	822	2961
750041628174217216	568	2972
750026558547456000	722	2536
750011400160841729	822	3020
749996283729883136	759	2841
749981277374128128	2281	4790
749774190421639168	1215	4361
749417653287129088	1518	5704
749403093750648834	493	2448
749395845976588288	3163	7977
749317047558017024	2055	5109
749075273010798592	1894	5380
749064354620928000	1410	4511
749036806121881602	732	2887
748977405889503236	3139	10052
748932637671223296	2065	5424
748705597323898880	879	2590
748699167502000129	1460	4424
748692773788876800	1230	3963
748575535303884801	1817	5648
748568946752774144	611	2054
748346686624440324	1126	4869
748337862848962560	3744	7080
748324050481647620	696	3463
748307329658011649	656	3450
748220828303695873	7134	13161
747963614829678593	1963	5395
747933425676525569	2365	6186
747885874273214464	882	2728
747844099428986880	677	2635
747816857231626240	1062	4509
747651430853525504	144	1275
747648653817413632	5344	12001
747600769478692864	523	2174
747594051852075008	952	3432
747512671126323200	1480	5145
747461612269887489	951	3607
747439450712596480	1753	5047
747242308580548608	2643	0
747219827526344708	1446	4903
747204161125646336	833	3133
747103485104099331	3637	8906
746906459439529985	271	2729
746872823977771008	1953	5588
746818907684614144	1601	4958
746790600704425984	1468	4529
746757706116112384	3565	8871
746726898085036033	1643	5643
746542875601690625	1749	4701
746521445350707200	901	0
746507379341139972	991	4348
746369468511756288	1493	5779
746131877086527488	2008	6411
746056683365994496	743	3329
745789745784041472	967	3682
745712589599014916	2136	6520
745433870967832576	2315	6554
745422732645535745	2209	7960
745314880350101504	2488	6618
745074613265149952	3191	7291
745057283344719872	2058	6771
744995568523612160	570	2752
744971049620602880	2454	7319
744709971296780288	1444	5236
744334592493166593	1940	6348
744234799360020481	70842	145042
744223424764059648	327	1536
743980027717509120	1006	3904
743895849529389061	881	3412
743835915802583040	1877	0
743609206067040256	1271	4168
743595368194129920	5975	17001
743545585370791937	864	3289
743510151680958465	3425	7423
743253157753532416	1125	3935
743222593470234624	1745	5745
743210557239623680	1239	3562
742534281772302336	3287	6573
742528092657332225	1797	4115
742465774154047488	3613	6767
742423170473463808	3431	9118
742385895052087300	1781	6304
742161199639494656	1249	4011
742150209887731712	1405	4727
741793263812808706	1388	4222
741743634094141440	2509	7562
741438259667034112	749	3424
741303864243200000	2933	8150
741099773336379392	5035	9256
741067306818797568	2819	8881
740995100998766593	2478	5844
740711788199743490	866	3155
740699697422163968	710	2653
740676976021798912	6232	16869
740373189193256964	12157	32630
740365076218183684	390	2256
740359016048689152	798	3053
740214038584557568	1792	6196
739979191639244800	5393	18548
739932936087216128	988	3766
739844404073074688	792	3537
739623569819336705	1242	3503
739606147276148736	1497	5005
739544079319588864	19309	36537
739485634323156992	2648	6610
739238157791694849	52966	107350
738891149612572673	6	91
738885046782832640	1048	3506
738883359779196928	724	3054
738537504001953792	1402	4713
738402415918125056	744	3020
738184450748633089	1111	3986
738166403467907072	3047	8098
738156290900254721	587	2294
737826014890496000	1613	4845
737800304142471168	3179	9289
737678689543020544	1204	4642
737445876994609152	4076	9477
737322739594330112	737	3331
737310737551491075	6766	13562
736736130620620800	1547	3896
736392552031657984	6677	16381
736365877722001409	1119	3686
736225175608430592	2552	7509
736010884653420544	2713	7271
735991953473572864	1038	3304
735648611367784448	1018	3743
735635087207878657	2150	5683
735274964362878976	4558	12066
735256018284875776	804	3077
735137028879360001	887	2886
734912297295085568	472	2550
734787690684657664	5772	11597
734776360183431168	490	2329
734559631394082816	356	1378
733828123016450049	718	3312
733822306246479872	932	3394
733482008106668032	856	2885
733460102733135873	1142	3877
733109485275860992	15565	49445
732732193018155009	484	2236
732726085725589504	801	3301
732585889486888962	713	3369
732375214819057664	2291	7452
732005617171337216	4890	13729
731285275100512256	904	3227
731156023742988288	1146	3555
730924654643314689	1796	5660
730573383004487680	1921	4485
730427201120833536	943	3210
730211855403241472	960	3510
730196704625098752	1713	4453
729854734790754305	1020	3722
